channel_id,source,source_family,validation_split,channel_path,relative_path,ports,points,original_f_min_hz,original_f_max_hz,high_fmax_hz,sampled_max_sv,sampled_max_sv_freq_hz,sampled_is_passive,reduced_baseline_candidate,reduced_baseline_rx_ready_status,reduced_baseline_rx_voltage_shape_class,reduced_baseline_rx_timing_class,fit_f_min_hz,fit_f_max_hz,fit_points,preprocess_notes,candidate_id,candidate,candidate_family,preprocessing_mode,fit_source,use_scope,view_role,diagnostic_only,passivity_enforced,init_pole_spacing,n_poles_real,n_poles_cmplx,auto_target_error,auto_model_order_max,auto_n_poles_init_real,auto_n_poles_init_cmplx,auto_n_poles_add,auto_iters_start,auto_iters_inter,auto_iters_final,auto_alpha,auto_gamma,auto_nu_samples,fit_constant,fit_proportional,enforce_dc,export_status,fit_status,fit_warning_messages,fit_complex_rms,fit_complex_max,fit_mag_db_rms_above_m40,fit_mag_db_max_above_m40,fit_phase_deg_rms_above_m40,fit_phase_deg_max_above_m40,fit_group_delay_rms_ps,fit_group_delay_max_ps,rx_fit_complex_rms,rx_fit_complex_max,rx_fit_mag_db_rms_above_m40,rx_fit_mag_db_max_above_m40,rx_fit_phase_deg_rms_above_m40,rx_fit_phase_deg_max_above_m40,rx_fit_group_delay_rms_ps,rx_fit_group_delay_max_ps,reflection_fit_complex_rms,reflection_fit_complex_max,reflection_fit_mag_db_rms_above_m40,reflection_fit_mag_db_max_above_m40,reflection_fit_phase_deg_rms_above_m40,reflection_fit_phase_deg_max_above_m40,reflection_fit_group_delay_rms_ps,reflection_fit_group_delay_max_ps,model_order,pole_count_array,is_passive,passivity_violation_bands_hz,max_sv_input_samples,max_sv_input_samples_freq_hz,max_sv_high,max_sv_high_freq_hz,sv_at_high_fmax,impulse_status,impulse_samples,impulse_fmax_hz,impulse_peak_time_ns,impulse_pre_peak_energy_ratio,impulse_post_peak_10pct_count,impulse_peak_abs,spice_file,fit_time_s,math_fail_reasons,math_warn_reasons,fit_trust_class,independent_score,full_model_independent_class,rx_shape_independent_class,rx_timing_independent_class,reflection_independent_class,passivity_enforce_samples,passivity_enforce_fmax_hz,passivity_enforce_fmax_mode,passivity_enforce_preserve_dc,enforcement_fit_complex_rms_delta,enforcement_rx_fit_complex_rms_delta,enforcement_max_sv_high_delta,enforcement_time_s,candidate_frequency_plot,candidate_passivity_plot,fit_error
Clarity_example_acf20e4a,skrf_tests,skrf_tests,calibration,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/Clarity_example.S2P,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/Clarity_example.S2P,2,40,50000000.0,2000000000.0,400000000000.0,0.9981438316324364,50000000.0,True,vector_3r3c,RX_WARN_VOLTAGE_MARGIN,WARN,PASS,50000000.0,2000000000.0,40,,raw_auto_fit_default,auto_fit_default,full_vector_fit,raw,vector_fit_frequency_domain,general_multiport,full_model,False,False,,,,0.01,100,,,,,,,,,,True,False,True,ok,ok,,0.0004005041897994191,0.0014045611353506544,0.07287858918295514,0.4067856880407348,0.9025159297921969,7.597258947831984,0.3466241527887104,1.2286751947962224,0.0003453585450605101,0.001000225440734643,0.0020500718400201417,0.008698692505324988,0.0148389918897748,0.03692703825620273,0.3466241527887104,1.2286751947962224,0.000450050977283999,0.0014045611353506544,0.10789452763083446,0.4020651020457606,1.2915692350406112,7.597258947831984,60.912992593443086,310.41174806803576,9,6,False,"[[2977215796.7729864, 3259196916.993674], [3259196916.993674, Infinity]]",0.9975805735513829,50000000.0,32.73149844733036,8000000000.0,3.716508418274628,ok,1024,2000000000.0,0.25,0.0,6,0.6967772052678092,results/sparam_vector_fit_campaign_v2_phase1_overnight_2026-06-18/channels/Clarity_example_acf20e4a/models/raw_auto_fit_default/Clarity_example_acf20e4a_raw_auto_fit_default.sp,0.014035600004717708,dense_singular_value;non_passive_fit,passivity_margin_low,FAIL,0.002589162448178561,FAIL,FAIL,FAIL,FAIL,,,,,,,,,,,
Clarity_example_acf20e4a,skrf_tests,skrf_tests,calibration,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/Clarity_example.S2P,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/Clarity_example.S2P,2,40,50000000.0,2000000000.0,400000000000.0,0.9981438316324364,50000000.0,True,vector_3r3c,RX_WARN_VOLTAGE_MARGIN,WARN,PASS,50000000.0,2000000000.0,40,,raw_auto_fit_default_enforced_s200_original_pdc1,auto_fit_default,full_vector_fit_enforced,raw,vector_fit_frequency_domain,general_multiport,full_model,False,True,,,,0.01,100,,,,,,,,,,True,False,True,ok,ok,,0.2247204518493336,0.3428694733242288,9.62072275617473,26.768766090012598,26.216985891676266,99.35262570012061,67.05174681886402,181.32407519464687,0.22812945388926478,0.2928181910269047,1.848341924309042,2.6502128285741144,8.870539923135782,13.897659511968664,67.05174681886417,181.32407519464255,0.22110355325604322,0.3411301288451863,13.961623200198161,26.768766090012598,35.674668134654766,89.48376672873137,436.36420762849554,1043.066284217345,9,6,False,"[[139373648.75331396, 152624932.06236634], [2284017569.237787, 2382450358.3576226], [5861185593.068312, 5865254476.87786], [5865254476.87786, Infinity]]",1.000358472984863,150000000.0,17.903637225033318,8000000000.0,3.7158127463238504,ok,1024,2000000000.0,0.25,0.0,5,0.6242744488675055,results/sparam_vector_fit_campaign_v2_phase1_overnight_2026-06-18/channels/Clarity_example_acf20e4a/models/raw_auto_fit_default_enforced_s200_original_pdc1/Clarity_example_acf20e4a_raw_auto_fit_default_enforced_s200_original_pdc1.sp,0.014035600004717708,complex_rms_error;dense_singular_value;group_delay_error;magnitude_db_error;non_passive_fit;reflection_complex_rms_error;rx_complex_rms_error,passivity_margin_low,FAIL,0.39663158457616543,FAIL,FAIL,FAIL,FAIL,200,2000000000.0,original,True,0.22431994765953417,0.22778409534420427,-14.827861222297042,0.10799010001937859,,,
Clarity_example_acf20e4a,skrf_tests,skrf_tests,calibration,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/Clarity_example.S2P,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/Clarity_example.S2P,2,40,50000000.0,2000000000.0,400000000000.0,0.9981438316324364,50000000.0,True,vector_3r3c,RX_WARN_VOLTAGE_MARGIN,WARN,PASS,50000000.0,2000000000.0,40,,raw_auto_fit_default_enforced_s200_original_pdc0,auto_fit_default,full_vector_fit_enforced,raw,vector_fit_frequency_domain,general_multiport,full_model,False,True,,,,0.01,100,,,,,,,,,,True,False,True,ok,ok,,0.22418750589291228,0.34200916499065775,9.632367934056303,26.729435987477046,25.841811084104112,99.28536712066384,64.9209992200707,159.09979327755087,0.22722655161115943,0.2930114590211604,1.8300803614293768,2.624138818246046,8.919845526679332,14.037970494360726,64.92099922007073,159.09979327755087,0.22095572423810908,0.340278632470838,13.978545468417437,26.729435987477046,35.08933784021961,89.4084103616976,433.4414867743144,1045.6773432164266,9,6,False,"[[134275245.64648953, 150740047.5586528], [2284015949.6130395, 2382392365.237922], [5861191543.563766, 5865248020.29048], [5865248020.29048, Infinity]]",1.000143903994438,150000000.0,17.90315730695916,8000000000.0,3.715812697648197,ok,1024,2000000000.0,0.25,0.0,6,0.6267213005043906,results/sparam_vector_fit_campaign_v2_phase1_overnight_2026-06-18/channels/Clarity_example_acf20e4a/models/raw_auto_fit_default_enforced_s200_original_pdc0/Clarity_example_acf20e4a_raw_auto_fit_default_enforced_s200_original_pdc0.sp,0.014035600004717708,complex_rms_error;dense_singular_value;group_delay_error;magnitude_db_error;non_passive_fit;reflection_complex_rms_error;rx_complex_rms_error,passivity_margin_low,FAIL,0.39558892275021995,FAIL,FAIL,FAIL,FAIL,200,2000000000.0,original,False,0.22378700170311286,0.2268811930660989,-14.8283411403712,0.1002065000066068,,,
Clarity_example_acf20e4a,skrf_tests,skrf_tests,calibration,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/Clarity_example.S2P,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/Clarity_example.S2P,2,40,50000000.0,2000000000.0,400000000000.0,0.9981438316324364,50000000.0,True,vector_3r3c,RX_WARN_VOLTAGE_MARGIN,WARN,PASS,50000000.0,2000000000.0,40,,raw_auto_fit_default_enforced_s200_high_pdc1,auto_fit_default,full_vector_fit_enforced,raw,vector_fit_frequency_domain,general_multiport,full_model,False,True,,,,0.01,100,,,,,,,,,,True,False,True,ok,ok,,2163.526356333521,6611.879353707545,69.29543500685878,110.44530653837353,80.59618826919952,151.5201831583479,489.0517060126974,2008.2243867893487,214.89698296904268,463.778585064811,41.1459395945008,53.407712219809,36.32659770205444,84.26572396850081,489.05170601261943,2008.2243867885518,3056.957527351946,6611.879353707545,90.21973617720015,110.44530653837353,110.84603307187656,151.5201831583479,457.538715938147,1477.196206633869,9,6,False,"[[0.0, 2405663330.498473], [2405663330.498473, 2412097513.335284], [2416405091.0478845, 2421827867.961934], [2421827867.961934, 4860258702.623722], [4860258702.623722, 4863483708.650674], [5091298030.336143, 5124079599.803195], [5124079599.803195, 7326211302.97722], [7326211302.97722, 7329809252.316471], [7494803740.822016, 7515687840.359113], [7515687840.359113, 13033496618.988293], [13033496618.988293, 13302513505.681667], [18008430935.212273, 18513651130.2726], [18513651130.2726, Infinity]]",7063.504848951868,200000000.0,914.8372859043959,1333333333.3333333,3.709394442590852,ok,1024,2000000000.0,0.5,0.0,12,143.0467059109528,results/sparam_vector_fit_campaign_v2_phase1_overnight_2026-06-18/channels/Clarity_example_acf20e4a/models/raw_auto_fit_default_enforced_s200_high_pdc1/Clarity_example_acf20e4a_raw_auto_fit_default_enforced_s200_high_pdc1.sp,0.014035600004717708,complex_rms_error;dense_singular_value;group_delay_error;magnitude_db_error;non_passive_fit;reflection_complex_rms_error;rx_complex_rms_error,passivity_margin_low,FAIL,3035.221020173089,FAIL,FAIL,FAIL,FAIL,200,400000000000.0,high,True,2163.5259558293315,214.89663761049763,882.1057874570655,0.10450289997970685,,,
Clarity_example_acf20e4a,skrf_tests,skrf_tests,calibration,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/Clarity_example.S2P,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/Clarity_example.S2P,2,40,50000000.0,2000000000.0,400000000000.0,0.9981438316324364,50000000.0,True,vector_3r3c,RX_WARN_VOLTAGE_MARGIN,WARN,PASS,50000000.0,2000000000.0,40,,raw_auto_fit_default_enforced_s200_high_pdc0,auto_fit_default,full_vector_fit_enforced,raw,vector_fit_frequency_domain,general_multiport,full_model,False,True,,,,0.01,100,,,,,,,,,,True,False,True,ok,ok,,2163.403406849754,6611.78831762045,69.2837211359528,110.44341049205889,80.4209350778497,151.47551806312538,373.4630605480489,1380.1486553526618,213.20327946292952,461.0377799262774,41.10790450696061,53.35651019592223,35.82446646958868,60.63669143562748,373.46306054805046,1380.1486553526618,3056.9013601037213,6611.78831762045,90.21963829477012,110.44341049205889,110.7573539230833,151.47551806312538,462.90941297431505,1510.438449959419,9,6,False,"[[0.0, 31172.95784233762], [31172.95784233762, 2405655997.79102], [2405655997.79102, 2412097510.88514], [2416409506.2375646, 2421828113.033731], [2421828113.033731, 4860258701.08086], [4860258701.08086, 4863483710.7764435], [5091298046.467843, 5124079546.980839], [5124079546.980839, 7326211300.71428], [7326211300.71428, 7329809252.682922], [7494803743.728507, 7515687827.198883], [7515687827.198883, 13033496609.651133], [13033496609.651133, 13302513522.344791], [18008430977.06895, 18513651017.302177], [18513651017.302177, Infinity]]",7063.488080466918,200000000.0,914.8373732502458,1333333333.3333333,3.709394442552574,ok,1024,2000000000.0,0.5,0.0,11,148.9053143608491,results/sparam_vector_fit_campaign_v2_phase1_overnight_2026-06-18/channels/Clarity_example_acf20e4a/models/raw_auto_fit_default_enforced_s200_high_pdc0/Clarity_example_acf20e4a_raw_auto_fit_default_enforced_s200_high_pdc0.sp,0.014035600004717708,complex_rms_error;dense_singular_value;group_delay_error;magnitude_db_error;non_passive_fit;reflection_complex_rms_error;rx_complex_rms_error,passivity_margin_low,FAIL,3034.2360212377544,FAIL,FAIL,FAIL,FAIL,200,400000000000.0,high,False,2163.4030063455643,213.20293410438447,882.1058748029154,0.10089669999433681,,,
Clarity_example_acf20e4a,skrf_tests,skrf_tests,calibration,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/Clarity_example.S2P,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/Clarity_example.S2P,2,40,50000000.0,2000000000.0,400000000000.0,0.9981438316324364,50000000.0,True,vector_3r3c,RX_WARN_VOLTAGE_MARGIN,WARN,PASS,50000000.0,2000000000.0,40,,raw_auto_fit_default_enforced_s2000_original_pdc1,auto_fit_default,full_vector_fit_enforced,raw,vector_fit_frequency_domain,general_multiport,full_model,False,True,,,,0.01,100,,,,,,,,,,True,False,True,ok,ok,,0.22182586065148485,0.3381601013500472,9.569030077441703,26.64317861192173,25.893690975069504,98.85869660006288,65.61473644956828,169.89562430080062,0.22508371198147242,0.29023209159966434,1.8127906424020084,2.6065411866394856,8.806359447072118,13.84769788128669,65.61473644956861,169.8956243008,0.21836477156363404,0.3364110825399132,13.890186596734514,26.64317861192173,35.21202842450042,88.98529241632043,430.0975847807482,1031.16904230209,9,6,False,"[[133920404.75015245, 155316953.56122583], [2282065082.514141, 2381439970.72338], [3718926777.3679066, 3759870694.9870634], [5848761576.387066, 5854373026.118878], [5854373026.118878, Infinity]]",1.0010705160254538,150000000.0,17.99633613082541,8000000000.0,3.71581731666991,ok,1024,2000000000.0,0.25,0.0,5,0.6267703736302055,results/sparam_vector_fit_campaign_v2_phase1_overnight_2026-06-18/channels/Clarity_example_acf20e4a/models/raw_auto_fit_default_enforced_s2000_original_pdc1/Clarity_example_acf20e4a_raw_auto_fit_default_enforced_s2000_original_pdc1.sp,0.014035600004717708,complex_rms_error;dense_singular_value;group_delay_error;magnitude_db_error;non_passive_fit;reflection_complex_rms_error;rx_complex_rms_error,passivity_margin_low,FAIL,0.39151505689762534,FAIL,FAIL,FAIL,FAIL,2000,2000000000.0,original,True,0.22142535646168543,0.2247383534364119,-14.735162316504951,0.6754081999824848,,,
Clarity_example_acf20e4a,skrf_tests,skrf_tests,calibration,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/Clarity_example.S2P,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/Clarity_example.S2P,2,40,50000000.0,2000000000.0,400000000000.0,0.9981438316324364,50000000.0,True,vector_3r3c,RX_WARN_VOLTAGE_MARGIN,WARN,PASS,50000000.0,2000000000.0,40,,raw_auto_fit_default_enforced_s2000_original_pdc0,auto_fit_default,full_vector_fit_enforced,raw,vector_fit_frequency_domain,general_multiport,full_model,False,True,,,,0.01,100,,,,,,,,,,True,False,True,ok,ok,,0.22177564561766158,0.3380770508941616,9.57021239630474,26.639225693203457,25.85713926696185,98.85141022091278,65.40732062640367,167.7273634020692,0.22499806160336375,0.29025633284803076,1.8110356145485444,2.6040203322477624,8.81123072050805,13.861327076657032,65.40732062640363,167.7273634020671,0.21835149926086403,0.3363289009760706,13.891895662718492,26.639225693203457,35.15499377349833,88.97721772944273,429.847194652197,1031.4044444231774,9,6,False,"[[133545049.55460188, 154987030.97814086], [2282059356.654891, 2381433328.460324], [3718749172.568057, 3759693748.197592], [5848761303.108231, 5854371603.081089], [5854371603.081089, Infinity]]",1.0010235774055063,150000000.0,17.99630240570197,8000000000.0,3.7158173128790617,ok,1024,2000000000.0,0.25,0.0,5,0.6270071329729261,results/sparam_vector_fit_campaign_v2_phase1_overnight_2026-06-18/channels/Clarity_example_acf20e4a/models/raw_auto_fit_default_enforced_s2000_original_pdc0/Clarity_example_acf20e4a_raw_auto_fit_default_enforced_s2000_original_pdc0.sp,0.014035600004717708,complex_rms_error;dense_singular_value;group_delay_error;magnitude_db_error;non_passive_fit;reflection_complex_rms_error;rx_complex_rms_error,passivity_margin_low,FAIL,0.3914166244408235,FAIL,FAIL,FAIL,FAIL,2000,2000000000.0,original,False,0.22137514142786216,0.22465270305830323,-14.735196041628388,0.6553510999947321,,,
Clarity_example_acf20e4a,skrf_tests,skrf_tests,calibration,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/Clarity_example.S2P,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/Clarity_example.S2P,2,40,50000000.0,2000000000.0,400000000000.0,0.9981438316324364,50000000.0,True,vector_3r3c,RX_WARN_VOLTAGE_MARGIN,WARN,PASS,50000000.0,2000000000.0,40,,raw_auto_fit_default_enforced_s2000_high_pdc1,auto_fit_default,full_vector_fit_enforced,raw,vector_fit_frequency_domain,general_multiport,full_model,False,True,,,,0.01,100,,,,,,,,,,True,False,True,ok,ok,,1.8459175880593224,3.756875323895753,26.65938538994428,48.815783960939456,102.81722753372243,151.6769282476405,1611.2289410177177,5077.996027953693,1.0309241118042396,1.1545171209746543,20.34652887503962,39.57903274215501,119.46245870464246,151.67692824763827,1611.2289410177232,5077.996027953693,2.4019880034996413,3.756875323895753,32.33775968712191,48.815783960939456,80.109279325258,125.42841289437537,1669.103583186419,5065.186378406892,9,6,False,"[[19886990.28422837, 23004102.325930696], [23004102.325930696, 376362918.875819], [376362918.875819, 387179189.68470687], [543857208.8379256, 556917491.9005234], [556917491.9005234, 1707751096.284418], [1707751096.284418, 1729752091.9009686], [2038922499.2072399, 2064331046.370527], [2064331046.370527, 4242192006.7796783], [4242192006.7796783, 4313557431.535779], [5515159012.4179125, 5628370422.132958], [5628370422.132958, 8019454133.148752], [8019454133.148752, 8041751373.8488455], [8569562841.524885, 8648296292.500658], [8648296292.500658, Infinity]]",4.022873302007054,150000000.0,3.714537923128715,400000000000.0,3.714537923128715,ok,1024,2000000000.0,0.0,0.0,11,0.11294882442425144,results/sparam_vector_fit_campaign_v2_phase1_overnight_2026-06-18/channels/Clarity_example_acf20e4a/models/raw_auto_fit_default_enforced_s2000_high_pdc1/Clarity_example_acf20e4a_raw_auto_fit_default_enforced_s2000_high_pdc1.sp,0.014035600004717708,complex_rms_error;dense_singular_value;group_delay_error;magnitude_db_error;non_passive_fit;reflection_complex_rms_error;rx_complex_rms_error,passivity_margin_low,FAIL,2.97988893424653,FAIL,FAIL,FAIL,FAIL,2000,400000000000.0,high,True,1.845517083869523,1.030578753259179,-29.016960524201643,0.656945899972925,,,
Clarity_example_acf20e4a,skrf_tests,skrf_tests,calibration,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/Clarity_example.S2P,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/Clarity_example.S2P,2,40,50000000.0,2000000000.0,400000000000.0,0.9981438316324364,50000000.0,True,vector_3r3c,RX_WARN_VOLTAGE_MARGIN,WARN,PASS,50000000.0,2000000000.0,40,,raw_auto_fit_default_enforced_s2000_high_pdc0,auto_fit_default,full_vector_fit_enforced,raw,vector_fit_frequency_domain,general_multiport,full_model,False,True,,,,0.01,100,,,,,,,,,,True,False,True,ok,ok,,1.8458593390463325,3.756872486841844,26.659352510679867,48.81578393999713,102.7677589020767,151.62911291978094,1609.5559998580625,5078.361032805892,1.0307159458167414,1.1543509763453335,20.34644544872737,39.579035157838305,119.38053685325279,151.62911291978094,1609.55599985806,5078.361032805891,2.4019878095166205,3.756872486841844,32.33775965857778,48.81578393999713,80.10838093428237,125.42713734229349,1669.1256223976477,5065.184311404049,9,6,False,"[[19886872.489872955, 23003826.408205975], [23003826.408205975, 376362916.14722925], [376362916.14722925, 387179188.7596325], [543857206.4379039, 556917484.6648656], [556917484.6648656, 1707751094.158282], [1707751094.158282, 1729752091.2131493], [2038922498.3981535, 2064331043.9311032], [2064331043.9311032, 4242192003.6034613], [4242192003.6034613, 4313557430.5234995], [5515159011.053806, 5628370417.830365], [5628370417.830365, 8019454132.619773], [8019454132.619773, 8041751373.676721], [8569562840.9545145, 8648296290.443235], [8648296290.443235, Infinity]]",4.022873668188538,150000000.0,3.714537923129253,400000000000.0,3.714537923129253,ok,1024,2000000000.0,0.0,0.0,11,0.11305927697550194,results/sparam_vector_fit_campaign_v2_phase1_overnight_2026-06-18/channels/Clarity_example_acf20e4a/models/raw_auto_fit_default_enforced_s2000_high_pdc0/Clarity_example_acf20e4a_raw_auto_fit_default_enforced_s2000_high_pdc0.sp,0.014035600004717708,complex_rms_error;dense_singular_value;group_delay_error;magnitude_db_error;non_passive_fit;reflection_complex_rms_error;rx_complex_rms_error,passivity_margin_low,FAIL,2.9797098243324394,FAIL,FAIL,FAIL,FAIL,2000,400000000000.0,high,False,1.845458834856533,1.0303705872716808,-29.016960524201107,0.6558228000067174,,,
Clarity_example_acf20e4a,skrf_tests,skrf_tests,calibration,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/Clarity_example.S2P,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/Clarity_example.S2P,2,40,50000000.0,2000000000.0,400000000000.0,0.9981438316324364,50000000.0,True,vector_3r3c,RX_WARN_VOLTAGE_MARGIN,WARN,PASS,50000000.0,2000000000.0,40,,raw_auto_fit_tight,auto_fit_tight,full_vector_fit,raw,vector_fit_frequency_domain,general_multiport,full_model,False,False,,,,0.005,80,,,,,,,,,,True,False,True,ok,ok,,0.00037660025944474915,0.0011031214390719946,0.07301622250652166,0.454456607117379,0.4950421761155208,2.868565847298681,0.6136288201300327,3.2842454160278027,0.00033568698750064476,0.000928225389509656,0.0021407467081908326,0.006447770420553056,0.013522459081141126,0.03231474564174949,0.6136288201300327,3.2842454160278027,0.00041362507817984236,0.0011031214390719946,0.10655249240359208,0.454456607117379,0.7105837057172038,2.867147929417191,17.09723576613302,71.79008139896855,13,10,False,"[[2556013828.853694, Infinity]]",0.9973651835135219,50000000.0,1.664594446219692,400000000000.0,1.664594446219692,ok,1024,2000000000.0,0.25,0.0,6,0.696748190652398,results/sparam_vector_fit_campaign_v2_phase1_overnight_2026-06-18/channels/Clarity_example_acf20e4a/models/raw_auto_fit_tight/Clarity_example_acf20e4a_raw_auto_fit_tight.sp,0.022207500005606562,dense_singular_value;non_passive_fit,passivity_margin_low,FAIL,0.0029539863109413326,FAIL,FAIL,FAIL,FAIL,,,,,,,,,,,
