channel_id,source,source_family,validation_split,channel_path,relative_path,ports,points,f_min_hz,f_max_hz,inventory_dominant_path,max_low_freq_start_hz,low_freq_coverage_ok,low_freq_coverage_ratio,min_frequency_points,frequency_point_count_ok,high_fmax_hz,sampled_max_sv,sampled_max_sv_freq_hz,sampled_is_passive,candidate,return_code,raw,log,stop_ns,v(p1)_min_v,v(p1)_max_v,v(p1)_finite,v(p2)_min_v,v(p2)_max_v,v(p2)_finite,tx_low_v,tx_active_v,tx_threshold_v,rx_low_v,rx_active_v,rx_threshold_v,tx_rise50_ns,rx_rise50_ns,tx_fall50_ns,rx_fall50_ns,rx_minus_tx_rise50_ps,rx_minus_tx_fall50_ps,tx_pre_response_abs_v,tx_overshoot_v,tx_undershoot_v,tx_settling_abs_v,tx_rise_threshold_crossing_count,tx_fall_threshold_crossing_count,tx_swing_v,tx_ringing_threshold_ambiguous,tx_overshoot_pct_swing,tx_undershoot_pct_swing,tx_settling_pct_swing,tx_pre_response_pct_swing,rx_pre_response_abs_v,rx_overshoot_v,rx_undershoot_v,rx_settling_abs_v,rx_rise_threshold_crossing_count,rx_fall_threshold_crossing_count,rx_swing_v,rx_ringing_threshold_ambiguous,rx_overshoot_pct_swing,rx_undershoot_pct_swing,rx_settling_pct_swing,rx_pre_response_pct_swing,finite_reasonable,last_trouble,case,rsrc_ohm,edge_ps,amplitude_v,voltage_shape_score_v,threshold_delay_confidence,threshold_delay_confidence_reasons,v(p3)_min_v,v(p3)_max_v,v(p3)_finite
ntwk3_8f8a2430,skrf_tests,skrf_tests,holdout,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/ntwks/ntwk3.s2p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/ntwks/ntwk3.s2p,2,2078,1000000000.0,10000000000.0,S12,5000000000.0,True,0.2,8,True,400000000000.0,0.999708035011139,1000000000.0,True,vector_4r4c,0,results/sparam_trust_workflow_calibration_v1_2026-06-09/channels/ntwk3_8f8a2430/ngspice_smoke/vector_4r4c/amp1p5_edge5_r50.raw,results/sparam_trust_workflow_calibration_v1_2026-06-09/channels/ntwk3_8f8a2430/ngspice_smoke/vector_4r4c/amp1p5_edge5_r50.log,12.0,-8.427683794484865e-12,0.818181817887501,True,-1.067273445833425e-11,0.6818181817478856,True,0.0,0.8181818178804812,0.4090909089402406,0.0,0.6818181817401394,0.3409090908700697,1.0022638818683443,1.0330345038881101,9.002260914018652,9.032935770425532,30.77062201976574,30.674856406879616,0.0,7.019829162402402e-12,8.427683794484865e-12,6.990083486930248e-14,3,3,0.8181818178804812,True,8.579791201651769e-10,1.0300502419275184e-09,8.543435376061302e-12,0.0,0.0,7.74613706511218e-12,1.067273445833425e-11,3.6042284735071304e-14,1,1,0.6818181817401394,False,1.1361001030131601e-09,1.5653343874015285e-09,5.2862017617488615e-12,0.0,True,,amp1p5_edge5_r50,50.0,5.0,1.5,1.067273445833425e-11,low,tx_threshold_ambiguous,,,
ntwk3_8f8a2430,skrf_tests,skrf_tests,holdout,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/ntwks/ntwk3.s2p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/ntwks/ntwk3.s2p,2,2012,1000000000.0,10000000000.0,S12,5000000000.0,True,0.2,8,True,400000000000.0,0.999708035011139,1000000000.0,True,vector_4r4c,0,results/sparam_trust_workflow_calibration_v1_2026-06-09/channels/ntwk3_8f8a2430/ngspice_smoke/vector_4r4c/amp1p5_edge50_r50.raw,results/sparam_trust_workflow_calibration_v1_2026-06-09/channels/ntwk3_8f8a2430/ngspice_smoke/vector_4r4c/amp1p5_edge50_r50.log,12.0,-7.083155642476241e-12,0.8181818178861706,True,-9.549063153713541e-12,0.6818181817467144,True,0.0,0.8181818178803661,0.4090909089401831,0.0,0.6818181817399993,0.34090909086999965,1.0470534889144925,1.0592534629193324,9.047037388538751,9.059234964331216,12.19997400484011,12.197575792463915,0.0,5.8044680173452434e-12,7.083155642476241e-12,3.533624334356936e-14,1,1,0.8181818178803661,False,7.094349801591372e-10,8.657190232882851e-10,4.318874188027507e-12,0.0,0.0,6.715072942142797e-12,9.549063153713541e-12,8.311186159169244e-14,1,1,0.6818181817399993,False,9.848773649605439e-10,1.400529262705248e-09,1.218973970151266e-11,0.0,True,,amp1p5_edge50_r50,50.0,50.0,1.5,9.549063153713541e-12,high,,,,
ntwk3_8f8a2430,skrf_tests,skrf_tests,holdout,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/ntwks/ntwk3.s2p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/ntwks/ntwk3.s2p,2,1670,1000000000.0,10000000000.0,S12,5000000000.0,True,0.2,8,True,400000000000.0,0.999708035011139,1000000000.0,True,vector_4r4c,0,results/sparam_trust_workflow_calibration_v1_2026-06-09/channels/ntwk3_8f8a2430/ngspice_smoke/vector_4r4c/amp1p5_edge500_r50.raw,results/sparam_trust_workflow_calibration_v1_2026-06-09/channels/ntwk3_8f8a2430/ngspice_smoke/vector_4r4c/amp1p5_edge500_r50.log,12.0,-3.070718700334063e-13,0.8181818178796202,True,-4.272891650829704e-13,0.6818181817372583,True,0.0,0.8181818178793763,0.40909090893968814,0.0,0.6818181817369988,0.3409090908684994,1.278454758239213,1.289600737131618,9.278454579307692,9.289600755076393,11.145978892405148,11.146175768701351,0.0,2.439159985101469e-13,3.070718700334063e-13,2.229469590667462e-14,1,1,0.8181818178793763,False,2.9811955384482424e-11,3.7531006351289703e-11,2.7249072784897187e-12,0.0,0.0,2.594591208548991e-13,4.272891650829704e-13,7.78172758841788e-14,1,1,0.6818181817369988,False,3.8054004396582896e-11,6.266907755296422e-11,1.1413200464371842e-11,0.0,True,,amp1p5_edge500_r50,50.0,500.0,1.5,4.272891650829704e-13,high,,,,
ntwk3_8f8a2430,skrf_tests,skrf_tests,holdout,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/ntwks/ntwk3.s2p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/ntwks/ntwk3.s2p,2,2043,1000000000.0,10000000000.0,S12,5000000000.0,True,0.2,8,True,400000000000.0,0.999708035011139,1000000000.0,True,vector_4r4c,0,results/sparam_trust_workflow_calibration_v1_2026-06-09/channels/ntwk3_8f8a2430/ngspice_smoke/vector_4r4c/amp0p05_edge5_ideal.raw,results/sparam_trust_workflow_calibration_v1_2026-06-09/channels/ntwk3_8f8a2430/ngspice_smoke/vector_4r4c/amp0p05_edge5_ideal.log,12.0,-5.551115123125783e-17,0.05000000000000004,True,-0.0376284416479276,0.07921889292232642,True,0.0,0.05,0.025,0.0,0.04166824666597106,0.02083412333298553,1.0024999999999997,1.0249856267298094,9.002500000000001,9.024985477165524,22.485626729809653,22.485477165523065,0.0,3.469446951953614e-17,5.551115123125783e-17,0.0,1,1,0.05,False,6.938893903907228e-14,1.1102230246251565e-13,0.0,0.0,0.0,0.03755064625635536,0.0376284416479276,6.868049459698535e-15,3,3,0.04166824666597106,True,90.11813373712603,90.30483559716798,1.6482693679807318e-11,0.0,True,,amp0p05_edge5_ideal,ideal,5.0,0.05,0.0376284416479276,low,rx_threshold_ambiguous,,,
ntwk3_8f8a2430,skrf_tests,skrf_tests,holdout,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/ntwks/ntwk3.s2p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/ntwks/ntwk3.s2p,2,1753,1000000000.0,10000000000.0,S12,5000000000.0,True,0.2,8,True,400000000000.0,0.999708035011139,1000000000.0,True,vector_4r4c,0,results/sparam_trust_workflow_calibration_v1_2026-06-09/channels/ntwk3_8f8a2430/ngspice_smoke/vector_4r4c/amp0p05_edge5_r50.raw,results/sparam_trust_workflow_calibration_v1_2026-06-09/channels/ntwk3_8f8a2430/ngspice_smoke/vector_4r4c/amp0p05_edge5_r50.log,12.0,-2.811461194274633e-13,0.02727272726291634,True,-3.571084177044644e-13,0.02272727272492968,True,0.0,0.027272727262677876,0.013636363631338938,0.0,0.02272727272466999,0.011363636362334995,1.002317141797368,1.0330476603117833,9.00232125917451,9.032956585682484,30.73051851441546,30.635326507975453,0.0,2.3846549734862776e-13,2.811461194274633e-13,1.378580948384405e-15,3,3,0.027272727262677876,True,8.743734906004891e-10,1.0308691049472178e-09,5.054796812605399e-12,0.0,0.0,2.59688104353728e-13,3.571084177044644e-13,3.643928257644688e-15,1,1,0.02272727272466999,False,1.1426276592872575e-09,1.5712770380795867e-09,1.6033284335472766e-11,0.0,True,,amp0p05_edge5_r50,50.0,5.0,0.05,3.571084177044644e-13,low,tx_threshold_ambiguous,,,
ntwk3_8f8a2430,skrf_tests,skrf_tests,holdout,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/ntwks/ntwk3.s2p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/ntwks/ntwk3.s2p,2,2130,1000000000.0,10000000000.0,S12,5000000000.0,True,0.2,8,True,400000000000.0,0.999708035011139,1000000000.0,True,vector_4r4c,0,results/sparam_trust_workflow_calibration_v1_2026-06-09/channels/ntwk3_8f8a2430/ngspice_smoke/vector_4r4c/amp0p1_edge5_ideal.raw,results/sparam_trust_workflow_calibration_v1_2026-06-09/channels/ntwk3_8f8a2430/ngspice_smoke/vector_4r4c/amp0p1_edge5_ideal.log,12.0,-1.110223024625157e-16,0.1000000000000003,True,-0.07530843891573677,0.1584446212029928,True,0.0,0.1,0.05,0.0,0.08333652961227642,0.04166826480613821,1.0025000000000004,1.025028814749409,9.002500000000001,9.024989110320414,22.52881474940865,22.489110320413744,0.0,2.914335439641036e-16,1.110223024625157e-16,0.0,1,1,0.1,False,2.914335439641036e-13,1.1102230246251569e-13,0.0,0.0,0.0,0.07510809159071638,0.07530843891573677,3.522960033626858e-14,3,3,0.08333652961227642,True,90.1262530851202,90.36666065422885,4.2273898973444725e-11,0.0,True,,amp0p1_edge5_ideal,ideal,5.0,0.1,0.07530843891573677,low,rx_threshold_ambiguous,,,
ntwk3_8f8a2430,skrf_tests,skrf_tests,holdout,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/ntwks/ntwk3.s2p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/ntwks/ntwk3.s2p,2,1878,1000000000.0,10000000000.0,S12,5000000000.0,True,0.2,8,True,400000000000.0,0.999708035011139,1000000000.0,True,vector_4r4c,0,results/sparam_trust_workflow_calibration_v1_2026-06-09/channels/ntwk3_8f8a2430/ngspice_smoke/vector_4r4c/amp0p1_edge5_r50.raw,results/sparam_trust_workflow_calibration_v1_2026-06-09/channels/ntwk3_8f8a2430/ngspice_smoke/vector_4r4c/amp0p1_edge5_r50.log,12.0,-5.620441786264009e-13,0.0545454545258329,True,-7.152597011697312e-13,0.04545454544986027,True,0.0,0.054545454525364724,0.027272727262682362,0.0,0.04545454544934824,0.02272727272467412,1.0022631508121758,1.0330526007432064,9.002241042451862,9.032975807638996,30.789449931030596,30.734765187133053,0.0,4.681741105905246e-13,5.620441786264009e-13,1.850109178504389e-15,3,3,0.054545454525364724,True,8.583192030654256e-10,1.0304143278612503e-09,3.3918668285073164e-12,0.0,0.0,5.120348589571222e-13,7.152597011697312e-13,2.6935606631631315e-16,1,1,0.04545454544934824,False,1.1264766898344687e-09,1.573571342753329e-09,5.925833459636442e-13,0.0,True,,amp0p1_edge5_r50,50.0,5.0,0.1,7.152597011697312e-13,low,tx_threshold_ambiguous,,,
ntwk3_8f8a2430,skrf_tests,skrf_tests,holdout,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/ntwks/ntwk3.s2p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/ntwks/ntwk3.s2p,2,2204,1000000000.0,10000000000.0,S12,5000000000.0,True,0.2,8,True,400000000000.0,0.999708035011139,1000000000.0,True,vector_4r4c,0,results/sparam_trust_workflow_calibration_v1_2026-06-09/channels/ntwk3_8f8a2430/ngspice_smoke/vector_4r4c/amp0p5_edge5_ideal.raw,results/sparam_trust_workflow_calibration_v1_2026-06-09/channels/ntwk3_8f8a2430/ngspice_smoke/vector_4r4c/amp0p5_edge5_ideal.log,12.0,-4.440892098500626e-16,0.5000000000000018,True,-0.3767396380104377,0.7925037792602588,True,0.0,0.5,0.25,0.0,0.4166764924806883,0.20833824624034414,1.0024999999999995,1.0250405053350007,9.002500000000001,9.024993743074305,22.540505335000997,22.493743074304124,0.0,1.7763568394002505e-15,4.440892098500626e-16,0.0,1,1,0.5,False,3.552713678800501e-13,8.881784197001252e-14,0.0,0.0,0.0,0.37582728677957056,0.3767396380104377,1.1504260543570882e-13,3,3,0.4166764924806883,True,90.19642181925803,90.41538095118204,2.7609574216870586e-11,0.0,True,,amp0p5_edge5_ideal,ideal,5.0,0.5,0.3767396380104377,low,rx_threshold_ambiguous,,,
ntwk3_8f8a2430,skrf_tests,skrf_tests,holdout,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/ntwks/ntwk3.s2p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/ntwks/ntwk3.s2p,2,2040,1000000000.0,10000000000.0,S12,5000000000.0,True,0.2,8,True,400000000000.0,0.999708035011139,1000000000.0,True,vector_4r4c,0,results/sparam_trust_workflow_calibration_v1_2026-06-09/channels/ntwk3_8f8a2430/ngspice_smoke/vector_4r4c/amp0p5_edge5_r50.raw,results/sparam_trust_workflow_calibration_v1_2026-06-09/channels/ntwk3_8f8a2430/ngspice_smoke/vector_4r4c/amp0p5_edge5_r50.log,12.0,-2.802718032163057e-12,0.2727272726291645,True,-3.56784900008172e-12,0.2272727272492923,True,0.0,0.27272727262683005,0.13636363631341503,0.0,0.22727272724671976,0.11363636362335988,1.0022554497150233,1.033040542796423,9.002259135996933,9.032942756268314,30.78509308139988,30.683620271381557,0.0,2.3344659538793167e-12,2.802718032163057e-12,1.755929233832819e-14,3,3,0.27272727262683005,True,8.559708500709948e-10,1.0276632788382654e-09,6.438407193091537e-12,0.0,0.0,2.572525525934566e-12,3.56784900008172e-12,1.746121628085232e-14,1,1,0.22727272724671976,False,1.131911231540737e-09,1.5698535602155997e-09,7.682935164454203e-12,0.0,True,,amp0p5_edge5_r50,50.0,5.0,0.5,3.56784900008172e-12,low,tx_threshold_ambiguous,,,
ntwk3_8f8a2430,skrf_tests,skrf_tests,holdout,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/ntwks/ntwk3.s2p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/ntwks/ntwk3.s2p,2,2005,1000000000.0,10000000000.0,S12,5000000000.0,True,0.2,8,True,400000000000.0,0.999708035011139,1000000000.0,True,vector_5r5c_enforced,0,results/sparam_trust_workflow_calibration_v1_2026-06-09/channels/ntwk3_8f8a2430/ngspice_smoke/vector_5r5c_enforced/amp1p5_edge5_ideal.raw,results/sparam_trust_workflow_calibration_v1_2026-06-09/channels/ntwk3_8f8a2430/ngspice_smoke/vector_5r5c_enforced/amp1p5_edge5_ideal.log,12.0,-4.336808689942018e-19,1.5,True,-6.489018133047944e-07,0.1298368863174011,True,0.0,1.5,0.75,0.0,0.1298362762246961,0.06491813811234805,1.0024999999999997,1.0034557400295647,9.002500000000001,9.003455876269337,0.9557400295648945,0.9558762693366636,0.0,0.0,4.336808689942018e-19,0.0,1,1,1.5,False,0.0,2.891205793294679e-17,0.0,0.0,0.0,6.100927049945692e-07,6.489018133047944e-07,3.750286475954314e-09,1,1,0.1298362762246961,False,0.0004698938715238075,0.0004997846766506132,2.8884735337480156e-06,0.0,True,,amp1p5_edge5_ideal,ideal,5.0,1.5,6.489018133047944e-07,high,,,,
ntwk3_8f8a2430,skrf_tests,skrf_tests,holdout,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/ntwks/ntwk3.s2p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/ntwks/ntwk3.s2p,2,1928,1000000000.0,10000000000.0,S12,5000000000.0,True,0.2,8,True,400000000000.0,0.999708035011139,1000000000.0,True,vector_5r5c_enforced,0,results/sparam_trust_workflow_calibration_v1_2026-06-09/channels/ntwk3_8f8a2430/ngspice_smoke/vector_5r5c_enforced/amp1p5_edge50_ideal.raw,results/sparam_trust_workflow_calibration_v1_2026-06-09/channels/ntwk3_8f8a2430/ngspice_smoke/vector_5r5c_enforced/amp1p5_edge50_ideal.log,12.0,-5.421010862427522e-20,1.5,True,-6.33981629305013e-07,0.1298368704959545,True,0.0,1.5,0.75,0.0,0.1298362744069472,0.0649181372034736,1.025,1.031824569530609,9.025,9.031821069810269,6.824569530609198,6.8210698102689555,0.0,0.0,5.421010862427522e-20,0.0,1,1,1.5,False,0.0,3.614007241618348e-18,0.0,0.0,0.0,5.960890072931324e-07,6.33981629305013e-07,2.040949108484996e-09,1,1,0.1298362744069472,False,0.0004591082191905818,0.0004882931462727571,1.5719405981166926e-06,0.0,True,,amp1p5_edge50_ideal,ideal,50.0,1.5,6.33981629305013e-07,high,,,,
ntwk3_8f8a2430,skrf_tests,skrf_tests,holdout,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/ntwks/ntwk3.s2p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/ntwks/ntwk3.s2p,2,1377,1000000000.0,10000000000.0,S12,5000000000.0,True,0.2,8,True,400000000000.0,0.999708035011139,1000000000.0,True,vector_5r5c_enforced,0,results/sparam_trust_workflow_calibration_v1_2026-06-09/channels/ntwk3_8f8a2430/ngspice_smoke/vector_5r5c_enforced/amp1p5_edge500_ideal.raw,results/sparam_trust_workflow_calibration_v1_2026-06-09/channels/ntwk3_8f8a2430/ngspice_smoke/vector_5r5c_enforced/amp1p5_edge500_ideal.log,12.0,-3.388131789017201e-21,1.5,True,-1.792524158490463e-07,0.1298364071699651,True,0.0,1.5,0.75,0.0,0.12983623224952928,0.06491811612476464,1.25,1.259877546134396,9.250000000000002,9.259877468246119,9.877546134396002,9.877468246116614,0.0,0.0,3.388131789017201e-21,0.0,1,1,1.5,False,0.0,2.2587545260114672e-19,0.0,0.0,0.0,1.7492043583033912e-07,1.792524158490463e-07,1.495120350681897e-11,1,1,0.12983623224952928,False,0.00013472390010067724,0.0001380603955793674,1.1515432362581653e-08,0.0,True,,amp1p5_edge500_ideal,ideal,500.0,1.5,1.792524158490463e-07,high,,,,
ntwk3_8f8a2430,skrf_tests,skrf_tests,holdout,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/ntwks/ntwk3.s2p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/ntwks/ntwk3.s2p,2,2276,1000000000.0,10000000000.0,S12,5000000000.0,True,0.2,8,True,400000000000.0,0.999708035011139,1000000000.0,True,vector_5r5c_enforced,0,results/sparam_trust_workflow_calibration_v1_2026-06-09/channels/ntwk3_8f8a2430/ngspice_smoke/vector_5r5c_enforced/amp1p5_edge5_r50.raw,results/sparam_trust_workflow_calibration_v1_2026-06-09/channels/ntwk3_8f8a2430/ngspice_smoke/vector_5r5c_enforced/amp1p5_edge5_r50.log,12.0,-5.187051684342586e-05,28.48387409268228,True,-1.619821585898311e-05,2.465504408994406,True,0.0,28.483824997711103,14.241912498855552,0.0,2.465488641489187,1.2327443207445934,1.0034588379837606,1.0044493780724133,9.003469632726668,9.004456719185223,0.9905400886528135,0.9870864585540859,0.0,4.90949711782207e-05,5.187051684342586e-05,6.374147381292712e-08,1,1,28.483824997711103,False,0.00017236087913812792,0.00018210516616919974,2.2378129980102477e-07,0.0,0.0,1.5767505219255185e-05,1.619821585898311e-05,4.422940078539314e-08,1,1,2.465488641489187,False,0.0006395286092144156,0.0006569981944511892,1.7939405617653957e-06,0.0,False,,amp1p5_edge5_r50,50.0,5.0,1.5,5.187051684342586e-05,high,,,,
ntwk3_8f8a2430,skrf_tests,skrf_tests,holdout,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/ntwks/ntwk3.s2p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/ntwks/ntwk3.s2p,2,2200,1000000000.0,10000000000.0,S12,5000000000.0,True,0.2,8,True,400000000000.0,0.999708035011139,1000000000.0,True,vector_5r5c_enforced,0,results/sparam_trust_workflow_calibration_v1_2026-06-09/channels/ntwk3_8f8a2430/ngspice_smoke/vector_5r5c_enforced/amp1p5_edge50_r50.raw,results/sparam_trust_workflow_calibration_v1_2026-06-09/channels/ntwk3_8f8a2430/ngspice_smoke/vector_5r5c_enforced/amp1p5_edge50_r50.log,12.0,-4.907395481419607e-05,28.48387122710774,True,-1.576944321278199e-05,2.465503960253239,True,0.0,28.4838246518795,14.24191232593975,0.0,2.465488696010971,1.2327443480054856,1.0264140279319394,1.0332558027836853,9.026414026262604,9.03324789092437,6.841774851745966,6.8338646617669,0.0,4.657522823947602e-05,4.907395481419607e-05,1.462831671797331e-07,1,1,28.4838246518795,False,0.00016351465720879852,0.000172287097726386,5.135657481660583e-07,0.0,0.0,1.5264242267942763e-05,1.576944321278199e-05,2.117080836297454e-08,1,1,2.465488696010971,False,0.0006191162949819843,0.0006396071999152179,8.586860851249399e-07,0.0,False,,amp1p5_edge50_r50,50.0,50.0,1.5,4.907395481419607e-05,high,,,,
ntwk3_8f8a2430,skrf_tests,skrf_tests,holdout,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/ntwks/ntwk3.s2p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/ntwks/ntwk3.s2p,2,1773,1000000000.0,10000000000.0,S12,5000000000.0,True,0.2,8,True,400000000000.0,0.999708035011139,1000000000.0,True,vector_5r5c_enforced,0,results/sparam_trust_workflow_calibration_v1_2026-06-09/channels/ntwk3_8f8a2430/ngspice_smoke/vector_5r5c_enforced/amp1p5_edge500_r50.raw,results/sparam_trust_workflow_calibration_v1_2026-06-09/channels/ntwk3_8f8a2430/ngspice_smoke/vector_5r5c_enforced/amp1p5_edge500_r50.log,12.0,-9.536458575061499e-06,28.48383133391766,True,-4.197032581006776e-06,2.465492190663063,True,0.0,28.48382215401496,14.24191107700748,0.0,2.4654880827037227,1.2327440413518613,1.2517913575842419,1.2616686284621923,9.25179134661503,9.261668409457048,9.87727087795028,9.877062842016503,0.0,9.179902701106357e-06,9.536458575061499e-06,5.201200978430686e-08,1,1,28.48382215401496,False,3.22284792099518e-05,3.34802630191162e-05,1.826019327851177e-07,0.0,0.0,4.107959340249323e-06,4.197032581006776e-06,1.397646386183037e-09,1,1,2.4654880827037227,False,0.0001666185032111135,0.000170231306752219,5.668842595460203e-08,0.0,False,,amp1p5_edge500_r50,50.0,500.0,1.5,9.536458575061499e-06,high,,,,
ntwk3_8f8a2430,skrf_tests,skrf_tests,holdout,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/ntwks/ntwk3.s2p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/ntwks/ntwk3.s2p,2,1272,1000000000.0,10000000000.0,S12,5000000000.0,True,0.2,8,True,400000000000.0,0.999708035011139,1000000000.0,True,vector_5r5c_enforced,0,results/sparam_trust_workflow_calibration_v1_2026-06-09/channels/ntwk3_8f8a2430/ngspice_smoke/vector_5r5c_enforced/amp0p05_edge5_ideal.raw,results/sparam_trust_workflow_calibration_v1_2026-06-09/channels/ntwk3_8f8a2430/ngspice_smoke/vector_5r5c_enforced/amp0p05_edge5_ideal.log,12.0,-6.776263578034403e-21,0.05000000000000002,True,-2.280656336949105e-08,0.00432789707635288,True,0.0,0.05000000000000001,0.025000000000000005,0.0,0.004327874986663479,0.0021639374933317395,1.0025000000000002,1.0034560840974176,9.002500000000001,9.003456082993248,0.9560840974173228,0.95608299324639,0.0,6.938893903907228e-18,6.776263578034403e-21,0.0,1,1,0.05000000000000001,False,1.3877787807814454e-14,1.3552527156068802e-17,0.0,0.0,0.0,2.2089689400567325e-08,2.280656336949105e-08,3.738816485197957e-11,1,1,0.004327874986663479,False,0.000510404978624327,0.0005269690885196637,8.638919785620588e-07,0.0,True,,amp0p05_edge5_ideal,ideal,5.0,0.05,2.280656336949105e-08,low,rx_low_swing,,,
ntwk3_8f8a2430,skrf_tests,skrf_tests,holdout,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/ntwks/ntwk3.s2p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/ntwks/ntwk3.s2p,2,1903,1000000000.0,10000000000.0,S12,5000000000.0,True,0.2,8,True,400000000000.0,0.999708035011139,1000000000.0,True,vector_5r5c_enforced,0,results/sparam_trust_workflow_calibration_v1_2026-06-09/channels/ntwk3_8f8a2430/ngspice_smoke/vector_5r5c_enforced/amp0p05_edge5_r50.raw,results/sparam_trust_workflow_calibration_v1_2026-06-09/channels/ntwk3_8f8a2430/ngspice_smoke/vector_5r5c_enforced/amp0p05_edge5_r50.log,12.0,-1.732369660727187e-06,0.9494624698637754,True,-5.41507812921855e-07,0.0821834802826201,True,0.0,0.9494608454129084,0.4747304227064542,0.0,0.0821829658119771,0.04109148290598855,1.0034755139655442,1.0044649680726228,9.003480666986578,9.00446526478529,0.9894541070785524,0.9845977987131049,0.0,1.6244508669327473e-06,1.732369660727187e-06,3.05097430388839e-09,1,1,0.9494608454129084,False,0.00017109192809591789,0.0001824582518696494,3.213375589555312e-07,0.0,0.0,5.14470643003806e-07,5.41507812921855e-07,1.617117837217248e-09,1,1,0.0821829658119771,False,0.000626006421063997,0.0006589051728319803,1.967704403509826e-06,0.0,True,,amp0p05_edge5_r50,50.0,5.0,0.05,1.732369660727187e-06,high,,,,
ntwk3_8f8a2430,skrf_tests,skrf_tests,holdout,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/ntwks/ntwk3.s2p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/ntwks/ntwk3.s2p,2,1350,1000000000.0,10000000000.0,S12,5000000000.0,True,0.2,8,True,400000000000.0,0.999708035011139,1000000000.0,True,vector_5r5c_enforced,0,results/sparam_trust_workflow_calibration_v1_2026-06-09/channels/ntwk3_8f8a2430/ngspice_smoke/vector_5r5c_enforced/amp0p1_edge5_ideal.raw,results/sparam_trust_workflow_calibration_v1_2026-06-09/channels/ntwk3_8f8a2430/ngspice_smoke/vector_5r5c_enforced/amp0p1_edge5_ideal.log,12.0,-1.355252715606881e-20,0.1,True,-4.44806743764277e-08,0.00865579325740301,True,0.0,0.1,0.05,0.0,0.008655750304414817,0.004327875152207408,1.0025000000000002,1.0034560842264793,9.002500000000001,9.003456082864808,0.9560842264790052,0.9560828648084019,0.0,0.0,1.355252715606881e-20,0.0,1,1,0.1,False,0.0,1.355252715606881e-17,0.0,0.0,0.0,4.295298819401161e-08,4.44806743764277e-08,1.1251871228257813e-10,1,1,0.008655750304414817,False,0.000496236451877588,0.0005138858309457076,1.299930200449389e-06,0.0,True,,amp0p1_edge5_ideal,ideal,5.0,0.1,4.44806743764277e-08,low,rx_low_swing,,,
